exchange,year,comname,ticker,TOTAL_PRODUCTION,OIL_PRODUCTION,NGL_PRODUCTION,GAS_PRODUCTION,PRICE_OIL_HEDGED,PRICE_GAS_HEDGED,PRICE_OIL_UNHEDGED,PRICE_GAS_UNHEDGED,TOTAL_LINE_OF_CREDIT,TOTAL_CREDIT_UTILIZED,AVAIL_LINE_OF_CREDIT,Debt_Yr_1,Debt_YR_23,Debt_YR_45,Debt_yr_ge5,Remaining_DEBT,OIL_RESERVE,GAS_RESERVE,OilGas_reserve,OIL_DEVELOPED_RESV,GAS_DEVELOPED_RESV
FP,2018,    TOTAL SA,FP,2775,1566,,6599,64.2,4.78,,,11515,,11515,13306,9484,10282,20363,53795,5206,32325,,3854,21799
FP,2017,    TOTAL SA,FP,2566,1346,,6662,50.2,4.08,,,12323,,12205,11341,11124,8836,21380,41340,4522,32506,,3046,20746
FP,2016,    TOTAL SA,FP,2452,1271,,6447,40.3,3.56,,,11164,,10724,14247,10384,8565,24118,43067,4601,32984,,2921,19490
FP,2015,    TOTAL SA,FP,2347,1237,,6054,47.4,4.75,,,11225,,11225,12659,9532,10681,24251,57123,4495,32206,,2655,18610
FP,2014,    TOTAL SA,FP,2146,1034,,6063,89.4,6.57,,,10514,,10514,11122,9676,9757,26048,56603,4158,33590,,2181,19033
FP,2013,    TOTAL SA,FP,2299,1167,,6184,103.3,7.04,,,15210.6459,,15210.6459,11571.7288,9743.3074,8935.272,15889.0647,46139.3729,4325,33026,,2193,18816
FP,2012,    TOTAL SA,FP,2300,1220,,5880,107.7,6.74,,,14557.6107,,14557.6107,14770.0824,10644.7002,7403.517,11346.7806,44165.0802,4647,30877,,2229,19246
FP,2011,    TOTAL SA,FP,2346,1226,,6098,105,6.53,,,13140.144,,13084.416,12755.232,10526.112,6652.368,1968.624,41989.104,4800,30717,,2378,19875
FP,2010,    TOTAL SA,FP,2378,1340,,5648,76.3,5.35,,,12820.6672,,12805.9646,13114.7192,10389.3918,8305.6324,9083.5336,40893.277,5198,25788,,2544,17242
FP,2009,    TOTAL SA,FP,2281,1381,,4923,58.1,5.37,,,13359.3582,,13312.0659,10199.3727,10497.4575,8569.938,8787.7692,38054.5374,5324,26318,,2768,16788
FP,2008,    TOTAL SA,FP,2341,1456,,4837,91.1,7.67,,,12510.2598,,12173.9925,,9715.4739,9673.6149,3202.2135,22591.3023,5695,26218,,2802,13463
FP,2007,    TOTAL SA,FP,2391,1509,,4839,68.9,5.4,,,12047.0163,,11950.7685,,7151.5032,10114.7688,4427.3988,21693.6708,5778,25730,,2995,13107
FP,2006,    TOTAL SA,FP,2356,1506,,4674,61.8,6.14,,,10156.8489,,10088.2661,,6494.2636,8256.314,3943.511,18694.0886,6471,25539,,3207,12632
FP,2005,    TOTAL SA,FP,2489,1621,,4780,51,4.96,,,8679.5055,,8629.8069,4638.536,6096.3616,5160.3713,5064.524,20959.7929,6592,24750,,3199,12795
FP,2004,    TOTAL SA,FP,2585,1695,,4894,36.3,3.89,,,10629.2596,,9805.0548,4899.1384,4421.9672,7660.4956,3220.9056,20202.5068,7003,22785,,3397,12575
FP,2003,    TOTAL SA,FP,2458.666992,1661,,4786,,,,,9950.688,,8150.2668,4818.294,3661.1496,4659.9876,3970.224,12291.3612,7323,22267,,3563,13134
FP,2002,    TOTAL SA,FP,2416,1589,,4532,,,,,9094.3632,,7296.0784,5352.8384,4269.876,3265.6936,3133.3432,10668.9128,7231,21575,,3576,13646
FP,2001,    TOTAL SA,FP,2197,1454,,4061,,,,,6715.5329,,5611.5609,3173.9195,2980.7244,3488.1954,3471.2797,13114.119,6961,21929,,3445,13160
FP,2000,    TOTAL SA,FP,2059.333008,1433,,3758,,,,,4824.3325,,4737.8985,3807.7935,1956.039,4585.6995,4270.967,14620.499,6960,20705,,3497,13690
FP,1999,    TOTAL SA,FP,1070.150024,718.099976,,2112.300049,,,,,3486.4152,,3390.8832,8508.3816,5082.3024,5651.472,4862.076,18737.3448,2281.8,11838.4004,,1411.4,8831.2002
FP,1998,    TOTAL SA,FP,814.283325,563.5,,1504.699951,,,,,,,,,,,,,1373.3,9972.5996,,974.8,6496
FP,1997,    TOTAL SA,FP,,,,,,,,,,,,,,,,,,,,,
AR,2018,    YPF SA,YPFD,530.2,227.1,38.8,1482.6,,,,,,,,1721.806109,2198.459495,1106.2417,3873.306773,8899.814077,638,2481,,380,1915
AR,2017,    YPF SA,YPFD,555,227.5,50.4,1556.73,,,,,,,,2111.591853,1635.227553,2131.400105,4378.214144,10256.43366,480,2520,,333,1850
AR,2016,    YPF SA,YPFD,577.4,244.7,52.5,1575.026,,,,,,,,1686.230305,687.6031184,1163.112886,3186.123251,9719.580851,525,2923,,53,2143
AR,2015,    YPF SA,YPFD,576.7,249.7,49.2,1560.9,,,,,,,,2150.438715,1695.179931,300.8774303,3496.269955,8175.254146,608,3072,,56,2210
AR,2014,    YPF SA,YPFD,560.1,244.6,48.7,1290.41,,,,,,,,1568.314726,,,,5824.915825,601,3016,,447,2267
AR,2013,    YPF SA,YPFD,465,281,48.2,1196,,,,,,,,1352.02712,918.2249083,903.8057401,647.328619,4891.77954,628,2558,,477,1938
